filename,student_id,grade
GESL-02 Final Grades_2023T2BT2E,07682,C
GESL-02 Final Grades_2023T2BT2E,12846,C
GESL-02 Final Grades_2023T2BT2E,14838,D
GESL-02 Final Grades_2023T2BT2E,15178,C
GESL-02 Final Grades_2023T2BT2E,15284,C
GESL-02 Final Grades_2023T2BT2E,15290,C
GESL-02 Final Grades_2023T2BT2E,15310,C
GESL-02 Final Grades_2023T2BT2E,15311,C
GESL-02 Final Grades_2023T2BT2E,15318,D
GESL-02 Final Grades_2023T2BT2E,15330,D
GESL-02 Final Grades_2023T2BT2E,15337,D
GESL-02 Final Grades_2023T2BT2E,15338,C
GESL-02 Final Grades_2023T2BT2E,15349,C
GESL-02 Final Grades_2023T2BT2E,15361,F
GESL-02 Final Grades_2023T2BT2E,15362,C
GESL-02 Final Grades_2023T2BT2E,15379,D
GESL-02 Final Grades_2023T2BT2E,15380,D
GESL-02 Final Grades_2023T2BT2E,15404,B
GESL-02 Final Grades_2023T2BT2E,15407,C
GESL-02 Final Grades_2023T2BT2E,15419,D
GESL-02 Final Grades_2023T2BT2E,15420,C
GESL-02 Final Grades_2023T2BT2E,15440,F
GESL-02 Final Grades_2023T2BT2E,15657,B
GESL-02 Final Grades_2023T2BT2E,15669,B
GESL-02 Final Grades_2023T2BT2E,15670,F
GESL-02 Final Grades_2023T2BT2E,15671,F
GESL-02 Final Grades_2023T2BT2E,15845,C
GESL-02 Final Grades_2023T2BT2E,15854,B
GESL-02 Final Grades_2023T2BT2E,15884,C
GESL-02 Final Grades_2023T2BT2E,15885,C
"GESL-02 - Final Grades - 7 Aug 2023 ""B"" Term_2023T2BT2E",07682,C
"GESL-02 - Final Grades - 7 Aug 2023 ""B"" Term_2023T2BT2E",12846,C
"GESL-02 - Final Grades - 7 Aug 2023 ""B"" Term_2023T2BT2E",14838,D
"GESL-02 - Final Grades - 7 Aug 2023 ""B"" Term_2023T2BT2E",15178,C
"GESL-02 - Final Grades - 7 Aug 2023 ""B"" Term_2023T2BT2E",15284,C
"GESL-02 - Final Grades - 7 Aug 2023 ""B"" Term_2023T2BT2E",15290,C
"GESL-02 - Final Grades - 7 Aug 2023 ""B"" Term_2023T2BT2E",15310,C
"GESL-02 - Final Grades - 7 Aug 2023 ""B"" Term_2023T2BT2E",15311,C
"GESL-02 - Final Grades - 7 Aug 2023 ""B"" Term_2023T2BT2E",15318,D
"GESL-02 - Final Grades - 7 Aug 2023 ""B"" Term_2023T2BT2E",15330,D
"GESL-02 - Final Grades - 7 Aug 2023 ""B"" Term_2023T2BT2E",15337,D
"GESL-02 - Final Grades - 7 Aug 2023 ""B"" Term_2023T2BT2E",15338,C
"GESL-02 - Final Grades - 7 Aug 2023 ""B"" Term_2023T2BT2E",15349,C
"GESL-02 - Final Grades - 7 Aug 2023 ""B"" Term_2023T2BT2E",15361,F
"GESL-02 - Final Grades - 7 Aug 2023 ""B"" Term_2023T2BT2E",15362,C
"GESL-02 - Final Grades - 7 Aug 2023 ""B"" Term_2023T2BT2E",15379,D
"GESL-02 - Final Grades - 7 Aug 2023 ""B"" Term_2023T2BT2E",15380,D
"GESL-02 - Final Grades - 7 Aug 2023 ""B"" Term_2023T2BT2E",15404,B
"GESL-02 - Final Grades - 7 Aug 2023 ""B"" Term_2023T2BT2E",15407,C
"GESL-02 - Final Grades - 7 Aug 2023 ""B"" Term_2023T2BT2E",15419,D
"GESL-02 - Final Grades - 7 Aug 2023 ""B"" Term_2023T2BT2E",15420,C
"GESL-02 - Final Grades - 7 Aug 2023 ""B"" Term_2023T2BT2E",15440,F
"GESL-02 - Final Grades - 7 Aug 2023 ""B"" Term_2023T2BT2E",15657,B
"GESL-02 - Final Grades - 7 Aug 2023 ""B"" Term_2023T2BT2E",15669,B
"GESL-02 - Final Grades - 7 Aug 2023 ""B"" Term_2023T2BT2E",15670,F
"GESL-02 - Final Grades - 7 Aug 2023 ""B"" Term_2023T2BT2E",15671,F
"GESL-02 - Final Grades - 7 Aug 2023 ""B"" Term_2023T2BT2E",15845,C
"GESL-02 - Final Grades - 7 Aug 2023 ""B"" Term_2023T2BT2E",15854,B
"GESL-02 - Final Grades - 7 Aug 2023 ""B"" Term_2023T2BT2E",15884,C
"GESL-02 - Final Grades - 7 Aug 2023 ""B"" Term_2023T2BT2E",15885,C
